AN_LETIVO;CD_UNIDADE_EDUCACAO;NOME_DISTRITO;CD_SETOR;TIPO_ESCOLA;NOME_ESCOLA;DRE;CD_INEP_ESCOLA;SITUACAO_ESCOLA;CD_TURMA;CD_TURNO;DESC_TURNO;CD_SERIE;DESC_SERIE;MODALIDADE;MODALIDADE_SEGMENTO;TURMA_ESCOL;NOME_TURMA;HORA_IN_TURMA;HORA_FIM_TURMA;DESC_PERIODICIDADE_TURMA;CD_ETAPA_ENSINO;DESC_ETAPA_ENSINO;CD_CICLO_ENSINO;CD_TIPO_TURMA;DESC_TIPO_TURMA;CD_TIPO_PROGRAMA;DUR_DIA_TURMA;DUR_SEMAN_TURMA;DUR_SEM_HORA;DUR_SEM_MIN;QTD_DIAS_SEMAN_TURMA;X_SEMANA;SEG;TER;QUA;QUI;SEX;SAB;DOM;CD_ALUNO_SME;ANO_NASC_ALUNO;MES_NASC_ALUNO;IDADE_ALUNO_ANO_CIVIL;IDADE_ALUNO_3103;CD_SEXO;CD_RACA_COR;DESC_RACA_COR;CD_PAIS_NASC;DESC_PAIS_NASC;CD_MUN_NASC;DESC_MUN_NASC;DESC_UF_NASC;NEE_ALT_HAB;DEF__AUTISMO;DEF__SURDEZ_LEVE;DEF__SURDEZ_SEV;DEF__INTELECT;DEF__MULTIPLA;DEF__CEGUEIRA;DEF__BAIXA_VISAO;DEF__SURDO_CEG;DEF__TRANST_DES_INF;DEF__SINDR_ASPER;DEF__SINDR_RETT;DEF__FIS_N_CADEIR;DEF__FIS_CADEIR;DEF__N_POSSUI;CD_MAT;DT_IN_MAT;DT_FIM_MAT;QTD_DIAS_MATR;ANO_IN_MAT;MES_IN_MAT;SITUACAO_MAT;ANO_SIT_MAT;MES_SIT_MAT;SIT_AL_APROV;SIT_AL_REPROV;SIT_AL_ABAND;SIT_AL_CONCL;SIT_AL_TRANSF;SIT_AL_FALEC;SIT_AL_NCOM;SIT_AL_EXCL;SIT_AL_CES;SIT_AL_REMAN;SIT_AL_RECLAS;SIT_AL_ATIVO
2019;306280;PARELHEIROS;5506;CR.P.CONV   ;SAO NORBERTO;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;35184500.0;ATIVA;2019514;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2D;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191514;2017;9;2;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31182694;2019-02-04 00:00:00;2019-02-21 15:31:57;18;2019;2;Desistente;2019;2;0;0;1;0;0;0;0;0;0;0;0;0
2019;95613;SAPOPEMBA;7603;EMEF        ;PAULO DUARTE;DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS;35091352.0;ATIVA;1982527;3;TARDE;119;C.III 8.ANO F9;FUND;Fund2;S;8C;1330;1830;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;26.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191528;2005;10;14;13;M;3;PARDA;10.0;BRASIL;2604106.0;CARUARU;PE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30433752;2019-02-04 00:00:00;2019-12-18 17:20:42;318;2019;2;Concluido;2019;12;1;0;0;0;0;0;0;0;0;0;0;0
2019;308011;TREMEMBE;8105;CR.P.CONV   ;EDUCARTE I;DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE;35498185.0;ATIVA;2023923;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191523;2018;2;1;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31042669;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;308268;CAPAO REDONDO;1906;CR.P.CONV   ;PENTAGRAMA I;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35576797.0;ATIVA;2019855;6;INTEGRAL;267;MINI GRUPO I;CRECHE;CRECHE;S;3E;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191524;2017;3;2;2;F;3;PARDA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31027384;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;19410;JARDIM HELENA;4402;EMEF        ;MURURES;DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL;35408463.0;ATIVA;2032428;3;TARDE;111;C.I 2.ANO F9;FUND;Fund1;S;2C;1330;1830;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;9.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191525;2011;9;8;7;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30553168;2019-02-04 00:00:00;2019-12-19 14:57:27;319;2019;2;Concluido;2019;12;1;0;0;0;0;0;0;0;0;0;0;0
2019;400512;PEDREIRA;5805;CEU CEI     ;ALVARENGA;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;35056704.0;ATIVA;1980293;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2G;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191536;2017;12;2;1;M;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31265955;2019-02-04 13:50:06;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;13471;MANDAQUI;5104;EMEI        ;MARINA NOGUEIRA DE SOUZA MARTINS;DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE;35074706.0;ATIVA;1984056;1;MANHA;270;INFANTIL I;PRE;PRE;S;5C;700;1300;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;2.0;1.0;REGULAR;0.0;6.0;30;30.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191530;2014;9;5;4;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31318460;2019-02-12 14:56:11;2019-03-29 14:06:55;46;2019;2;Transferido;2019;3;0;0;0;0;1;0;0;0;0;0;0;0
2019;93068;CAMPO LIMPO;1703;EMEF        ;ZULMIRA CAVALHEIRO FAUSTINO;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35054112.0;ATIVA;2008821;1;MANHA;120;C.III 9.ANO F9;FUND;Fund2;S;9C;700;1200;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;26.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191531;2004;11;15;14;F;3;PARDA;10.0;BRASIL;3164209.0;SAO ROMAO;MG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30843698;2019-02-04 00:00:00;2019-08-16 08:28:35;194;2019;2;Transferido;2019;8;0;0;0;0;1;0;0;0;0;0;0;0
2019;308989;JABAQUARA;3805;CR.P.CONV   ;JORGINHO;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;35005069.0;ATIVA;2020896;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191532;2018;2;1;1;M;3;PARDA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31019988;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;308815;JARDIM SAO LUIS;4604;CR.P.CONV   ;RECANTO INFANTIL COMUNITARIO DO PQ FIGUEIRA GRANDE;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35004575.0;ATIVA;2022487;6;INTEGRAL;268;MINI GRUPO II;CRECHE;CRECHE;S;4A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191533;2015;8;4;3;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30433908;2019-02-04 00:00:00;2019-10-24 09:21:56;263;2019;2;Desistente;2019;10;0;0;1;0;0;0;0;0;0;0;0;0
2019;92878;JARDIM ANGELA;4303;EMEF        ;CAROLINA RENNO RIBEIRO DE OLIVEIRA, PROFA.;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35054318.0;ATIVA;1998937;5;NOITE;576;EJA FINAL I;EJA;EJA5A8;S;4B;1900;2300;SEMESTRAL INICIO NO 1º SEMESTRE;3.0;EJA ESCOLAS ENSINO FUNDAMENTAL;6.0;1.0;REGULAR;0.0;4.0;20;20.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191546;1990;9;29;28;F;6;NAO DECLARADA;10.0;BRASIL;2201507.0;BATALHA;PI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30910276;2019-02-04 00:00:00;2019-07-05 00:00:00;152;2019;2;Concluido;2019;7;1;0;0;0;0;0;0;0;0;0;0;0
2019;307902;SAO LUCAS;7202;CR.P.CONV   ;REINO DA CRIANCA II;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;35480605.0;ATIVA;2031797;6;INTEGRAL;268;MINI GRUPO II;CRECHE;CRECHE;S;4B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191548;2016;2;3;3;M;6;NAO DECLARADA;10.0;BRASIL;3304557.0;RIO DE JANEIRO;RJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31358543;2019-02-21 11:56:50;2019-12-20 00:00:00;303;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;306669;CANGAIBA;1802;CR.P.CONV   ;ERMELINO MATARAZZO, CRECHE PRE;DIRETORIA REGIONAL DE EDUCACAO PENHA;35268690.0;ATIVA;2018051;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191549;2018;2;1;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31046997;2019-02-04 00:00:00;2019-03-01 11:32:48;26;2019;2;Transferido;2019;3;0;0;0;0;1;0;0;0;0;0;0;0
2019;400060;SACOMA;6802;CEI DIRET   ;INEZ MENEZES MARIA;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;35238659.0;ATIVA;2004052;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2D;730;1730;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191540;2017;12;2;1;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31148987;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;94846;VILA MARIA;8906;EMEF        ;TAMANDARE, ALM.;DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE;35054719.0;ATIVA;1994165;3;TARDE;116;C.II 4.ANO F9;FUND;Fund1;S;4B;1330;1830;ANUAL INICIO NO 1º SEMESTRE;5.0;ENSINO FUNDAMENTAL DE 9 ANOS;24.0;1.0;REGULAR;0.0;5.0;25;25.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191542;2008;9;11;10;M;6;NAO DECLARADA;10.0;BRASIL;3522158.0;ITAOCA;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30334949;2019-02-04 00:00:00;2019-12-19 13:08:31;319;2019;2;Concluido;2019;12;1;0;0;0;0;0;0;0;0;0;0;0
2019;308651;JAGUARA;4001;CR.P.CONV   ;JARDIM DOS ANJOS;DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA;35586110.0;ATIVA;2022594;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2D;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191544;2017;9;2;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31290450;2019-02-07 10:54:10;2019-03-22 10:22:20;44;2019;2;Desistente;2019;3;0;0;1;0;0;0;0;0;0;0;0;0
2019;400630;PENHA;5902;CEI INDIR   ;PENHA;DIRETORIA REGIONAL DE EDUCACAO PENHA;35311716.0;ATIVA;2019815;6;INTEGRAL;268;MINI GRUPO II;CRECHE;CRECHE;S;4B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191658;2015;11;4;3;F;4;AMARELA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31871728;2019-08-01 08:03:04;2019-12-20 00:00:00;142;2019;8;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;306953;LAJEADO;9607;CR.P.CONV   ;EFRAIM;DIRETORIA REGIONAL DE EDUCACAO GUAIANASES;35392947.0;ATIVA;2030273;6;INTEGRAL;268;MINI GRUPO II;CRECHE;CRECHE;S;4A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191658;2015;11;4;3;F;4;AMARELA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31271438;2019-02-05 09:03:33;2019-08-01 08:03:04;178;2019;2;Transferido;2019;8;0;0;0;0;1;0;0;0;0;0;0;0
2019;306971;JARDIM SAO LUIS;4602;CR.P.CONV   ;CEDRINHO III;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35429223.0;ATIVA;2020857;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2I;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191650;2018;2;1;1;M;3;PARDA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31138910;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;308422;GRAJAU;3015;CR.P.CONV   ;JOSE ROBERTO SOUSA;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;35580703.0;ATIVA;2012339;6;INTEGRAL;268;MINI GRUPO II;CRECHE;CRECHE;S;4C;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191652;2015;12;4;3;F;4;AMARELA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31136230;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;308342;VILA CURUCA;8406;CR.P.CONV   ;INFANCIA FELIZ III;DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL;35577741.0;ATIVA;2033958;6;INTEGRAL;267;MINI GRUPO I;CRECHE;CRECHE;S;3B;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191654;2017;2;2;2;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31019309;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;400126;JARDIM SAO LUIS;4603;CEI DIRET   ;JARDIM SAO LUIZ II;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35239197.0;ATIVA;2038917;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2D;800;1800;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191655;2018;2;1;1;M;2;PRETA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31219532;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;308165;SAO MATEUS;7309;CR.P.CONV   ;IRINEO GONCALVES;DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS;35568478.0;EXTINTA ;2025646;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191667;2017;7;2;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30274052;2019-02-04 00:00:00;2019-08-06 12:12:29;184;2019;2;Transferido;2019;8;0;0;0;0;1;0;0;0;0;0;0;0
2019;309388;SAO MATEUS;7309;CR.P.CONV   ;JOIAS RARAS;DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS;35006545.0;ATIVA;2108382;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191667;2017;7;2;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31882244;2019-08-06 12:12:29;2019-12-20 00:00:00;137;2019;8;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;400143;CAMPO LIMPO;1702;CEI DIRET   ;JARDIM UMARIZAL;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35238910.0;ATIVA;2001258;6;INTEGRAL;268;MINI GRUPO II;CRECHE;CRECHE;S;4C;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191669;2015;11;4;3;M;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31234049;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;306957;JARDIM SAO LUIS;4602;CR.P.CONV   ;CEDRINHO IV;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35429235.0;ATIVA;2020914;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2D;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191663;2018;3;1;1;F;2;PRETA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31115117;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;309154;SAPOPEMBA;7610;CR.P.CONV   ;AFAMA BABY;DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS;35005590.0;ATIVA;2023403;6;INTEGRAL;268;MINI GRUPO II;CRECHE;CRECHE;S;4A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191676;2015;11;4;3;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30406390;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;307419;CIDADE TIRADENTES;2506;CR.P.CONV   ;ELIZA BOTELHO BYINGTON;DIRETORIA REGIONAL DE EDUCACAO GUAIANASES;35446701.0;ATIVA;2028894;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191678;2017;6;2;1;M;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30589721;2019-03-20 07:43:36;2019-12-20 00:00:00;276;2019;3;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;400823;JABAQUARA;3805;CEI INDIR   ;CIDADE AZUL;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;35004173.0;ATIVA;2009973;6;INTEGRAL;267;MINI GRUPO I;CRECHE;CRECHE;S;3D;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191671;2016;12;3;2;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30934582;2019-02-04 00:00:00;2019-03-25 11:43:48;50;2019;2;Transferido;2019;3;0;0;0;0;1;0;0;0;0;0;0;0
2019;309139;CIDADE ADEMAR;2206;CR.P.CONV   ;CRE SER II;DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO;35005547.0;ATIVA;2036650;6;INTEGRAL;267;MINI GRUPO I;CRECHE;CRECHE;S;3D;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191671;2016;12;3;2;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31924417;2019-08-30 15:24:09;2019-11-25 16:18:11;88;2019;8;Desistente;2019;11;0;0;1;0;0;0;0;0;0;0;0;0
2019;308132;JARDIM SAO LUIS;4604;CR.P.CONV   ;UNIVERSO CRIANCA;DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO;35565635.0;ATIVA;2024123;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191675;2017;11;2;1;F;1;BRANCA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31145905;2019-02-04 00:00:00;2019-12-20 00:00:00;320;2019;2;Concluido;2019;12;0;0;0;1;0;0;0;0;0;0;0;0
2019;400676;JARDIM HELENA;4406;CEU CEI     ;TRES PONTES;DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL;35357108.0;ATIVA;2003412;6;INTEGRAL;242;BERCARIO II;CRECHE;CRECHE;S;2A;700;1700;ANUAL INICIO NO 1º SEMESTRE;1.0;EDUCACAO INFANTIL;1.0;1.0;REGULAR;0.0;10.0;50;50.0;0.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;7191689;2017;6;2;1;F;6;NAO DECLARADA;10.0;BRASIL;3550308.0;SAO PAULO;SP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30989729;2019-02-04 00:00:00;2019-05-28 14:46:56;114;2019;2;Desistente;2019;5;0;0;1;0;0;0;0;0;0;0;0;0
